user_id,session_id,ui_version,time_spent_seconds,page_clicks,scroll_depth,datetime
530,530_9727,Old,162,4,0.57,2025-06-13 18:42:55
530,530_5069,New,189,5,0.6,2025-06-12 23:17:51
531,531_8656,Old,162,2,0.45,2025-06-13 22:16:37
532,532_1668,Old,166,5,0.48,2025-06-14 03:15:43
532,532_7750,New,333,6,0.62,2025-06-30 05:14:51
532,532_7609,Old,258,4,0.65,2025-06-07 07:54:43
532,532_1645,Old,254,4,0.69,2025-06-24 08:38:55
533,533_2314,New,258,3,0.89,2025-06-23 17:47:38
534,534_6812,New,256,6,0.64,2025-06-20 03:14:42
535,535_5261,Old,203,6,0.57,2025-06-22 03:33:18
535,535_8086,New,217,8,0.88,2025-06-02 12:11:59
535,535_1553,Old,197,7,0.47,2025-06-05 03:56:38
536,536_1084,New,249,5,0.79,2025-06-06 15:25:02
536,536_4906,New,252,3,0.7,2025-06-25 08:55:04
537,537_9566,Old,144,4,0.65,2025-06-29 02:06:43
537,537_3625,New,329,4,0.73,2025-06-26 05:16:49
537,537_5385,New,332,3,0.77,2025-06-16 10:44:21
537,537_7285,Old,253,9,0.7,2025-06-05 08:19:25
538,538_5489,Old,231,2,0.48,2025-06-18 06:36:24
538,538_2084,New,288,6,0.62,2025-06-09 08:09:00
538,538_8048,Old,139,10,0.52,2025-06-12 18:48:09
539,539_3779,New,125,5,0.83,2025-06-27 19:31:37
540,540_2534,Old,213,2,0.52,2025-06-30 06:32:49
540,540_9246,Old,156,5,0.56,2025-06-03 19:11:42
541,541_1232,New,205,6,0.81,2025-06-22 13:43:31
541,541_5937,Old,216,2,0.44,2025-06-24 07:34:14
541,541_2689,New,286,8,0.62,2025-06-30 07:32:40
542,542_4433,New,186,1,0.85,2025-06-24 03:23:26
542,542_3826,Old,278,5,0.65,2025-06-02 12:16:51
543,543_4291,New,220,5,0.64,2025-06-06 00:25:33
543,543_9767,New,229,6,0.79,2025-06-10 19:45:32
543,543_6050,New,220,8,0.75,2025-06-11 11:46:23
544,544_3655,Old,256,7,0.56,2025-06-08 01:45:58
544,544_8884,New,250,10,0.89,2025-06-17 15:06:35
545,545_4345,Old,139,7,0.52,2025-06-15 08:53:55
546,546_7804,New,337,2,0.82,2025-06-10 09:34:19
546,546_5274,New,205,6,0.86,2025-06-09 11:28:07
546,546_7777,Old,256,5,0.58,2025-06-06 05:35:37
546,546_4182,New,266,11,0.87,2025-06-12 22:46:57
547,547_1554,New,207,6,0.71,2025-06-16 10:25:22
548,548_9760,New,358,5,0.75,2025-06-23 10:49:01
548,548_5094,New,229,7,0.69,2025-06-19 11:40:57
548,548_6529,New,290,6,0.6,2025-06-01 08:14:49
548,548_2855,New,277,3,0.62,2025-06-24 20:26:28
549,549_9981,New,143,5,0.84,2025-06-29 19:47:20
549,549_5208,New,256,4,0.78,2025-06-30 11:17:59
550,550_3887,Old,219,3,0.54,2025-06-19 15:57:08
550,550_3692,New,269,4,0.8,2025-06-02 09:27:25
550,550_1201,New,221,4,0.89,2025-06-27 12:07:51
551,551_6887,Old,296,1,0.49,2025-06-04 13:01:43
552,552_2041,Old,177,10,0.6,2025-06-22 13:47:50
552,552_2797,Old,229,6,0.64,2025-06-25 03:15:15
552,552_9923,Old,311,7,0.61,2025-06-13 06:03:30
552,552_7299,Old,159,6,0.68,2025-06-13 11:16:23
553,553_8795,Old,210,4,0.5,2025-06-24 18:15:19
554,554_6831,New,292,4,0.85,2025-06-12 05:45:06
554,554_1373,Old,257,3,0.53,2025-06-19 05:55:16
554,554_2545,New,261,3,0.72,2025-06-26 10:09:55
554,554_1606,Old,246,3,0.67,2025-06-25 16:34:15
555,555_5881,New,220,7,0.74,2025-06-11 00:41:37
556,556_2250,New,256,7,0.77,2025-06-07 03:46:02
556,556_8116,Old,185,6,0.59,2025-06-22 02:25:57
556,556_2350,New,278,6,0.9,2025-06-18 02:30:18
556,556_1598,Old,169,4,0.52,2025-06-05 08:07:57
557,557_7666,New,263,3,0.74,2025-06-30 12:14:37
557,557_5951,New,205,6,0.75,2025-06-11 22:51:09
557,557_6717,New,230,6,0.71,2025-06-16 13:40:50
557,557_1106,New,216,5,0.72,2025-06-28 23:14:49
558,558_4646,New,367,8,0.67,2025-06-06 09:36:12
558,558_5899,New,203,7,0.77,2025-06-03 11:40:20
559,559_3423,New,231,4,0.89,2025-06-17 15:54:24
559,559_3035,New,277,9,0.68,2025-06-04 01:09:30
559,559_9144,New,241,8,0.83,2025-06-23 16:30:49
559,559_7993,New,268,13,0.85,2025-06-26 22:52:01
560,560_7467,New,351,7,0.77,2025-06-11 11:25:47
560,560_9553,Old,253,5,0.44,2025-06-28 12:29:04
561,561_5533,Old,276,10,0.47,2025-06-19 06:51:54
561,561_6471,New,191,10,0.74,2025-06-16 13:41:34
561,561_4836,Old,187,4,0.42,2025-06-13 09:05:11
561,561_8089,Old,189,4,0.69,2025-06-16 00:03:40
562,562_4006,New,301,10,0.66,2025-06-13 19:22:56
562,562_5714,Old,244,4,0.49,2025-06-03 11:02:49
562,562_2566,New,255,7,0.64,2025-06-29 17:12:29
563,563_4110,Old,225,9,0.61,2025-06-23 21:37:08
563,563_7748,New,310,6,0.84,2025-06-05 07:56:44
563,563_2751,New,217,4,0.87,2025-06-30 04:39:31
564,564_3922,New,253,3,0.86,2025-06-06 16:59:42
564,564_4140,New,339,5,0.81,2025-06-10 21:19:19
564,564_4376,New,319,5,0.69,2025-06-25 09:05:14
565,565_2181,Old,221,3,0.48,2025-06-02 08:27:09
565,565_2070,New,316,5,0.75,2025-06-15 10:45:59
565,565_8398,New,316,7,0.85,2025-06-11 18:21:35
565,565_8379,New,388,5,0.73,2025-06-20 00:30:39
566,566_5272,Old,234,2,0.55,2025-06-22 18:41:47
566,566_5057,Old,283,11,0.45,2025-06-11 06:55:40
567,567_3981,Old,269,4,0.59,2025-06-02 02:07:56
567,567_1454,Old,176,3,0.66,2025-06-22 23:19:48
568,568_6983,Old,238,5,0.46,2025-06-14 04:41:40
568,568_4770,New,254,10,0.81,2025-06-05 17:02:55
568,568_9762,New,280,7,0.69,2025-06-28 11:43:00
568,568_6102,Old,209,2,0.43,2025-06-17 18:23:16
569,569_5447,New,254,5,0.61,2025-06-12 18:18:33
569,569_3019,Old,236,8,0.43,2025-06-10 03:11:14
569,569_3166,Old,281,3,0.64,2025-06-04 00:02:39
570,570_5142,New,301,5,0.76,2025-06-10 04:25:29
570,570_2413,New,189,5,0.68,2025-06-11 10:15:42
570,570_3667,New,344,2,0.75,2025-06-18 00:36:39
571,571_3364,Old,221,3,0.68,2025-06-01 03:36:20
571,571_1696,New,273,9,0.71,2025-06-12 11:56:37
572,572_6587,New,376,8,0.8,2025-06-05 12:02:39
572,572_6970,New,226,6,0.64,2025-06-17 12:46:46
572,572_2002,Old,261,9,0.49,2025-06-16 01:44:36
573,573_4422,Old,266,6,0.5,2025-06-03 05:06:12
574,574_3366,New,290,14,0.71,2025-06-16 02:16:08
574,574_3661,New,188,11,0.87,2025-06-30 06:56:06
575,575_5033,New,231,2,0.66,2025-06-06 01:21:55
575,575_8500,New,302,8,0.66,2025-06-16 10:50:09
575,575_9839,New,293,4,0.76,2025-06-25 13:35:21
576,576_7360,New,213,6,0.82,2025-06-18 17:51:07
576,576_1569,New,279,4,0.78,2025-06-01 22:42:13
577,577_1363,Old,170,8,0.57,2025-06-23 08:03:31
578,578_7911,New,302,6,0.69,2025-06-13 23:11:14
578,578_4526,New,301,6,0.7,2025-06-10 01:07:27
579,579_7785,Old,249,8,0.5,2025-06-11 04:35:15
579,579_5954,Old,158,5,0.45,2025-06-24 19:13:35
580,580_7918,New,238,4,0.73,2025-06-13 06:18:57
580,580_9454,New,347,5,0.68,2025-06-08 23:36:36
581,581_7495,New,237,4,0.65,2025-06-10 08:04:08
581,581_7602,Old,298,9,0.52,2025-06-06 03:35:27
582,582_6690,New,260,7,0.87,2025-06-27 17:56:05
583,583_9811,New,233,2,0.82,2025-06-06 09:31:29
583,583_7754,New,240,8,0.68,2025-06-06 14:33:41
583,583_5452,New,171,10,0.66,2025-06-16 13:46:32
583,583_2978,Old,242,2,0.5,2025-06-26 20:57:49
584,584_8131,New,317,7,0.83,2025-06-23 23:41:51
584,584_7228,New,275,6,0.83,2025-06-04 04:07:16
585,585_2623,New,257,4,0.7,2025-06-10 23:47:21
585,585_7106,Old,223,5,0.69,2025-06-23 12:31:18
586,586_1224,Old,261,1,0.7,2025-06-14 10:59:03
586,586_6217,New,121,8,0.64,2025-06-19 04:25:53
586,586_4541,Old,195,4,0.56,2025-06-07 15:50:27
587,587_3200,Old,168,3,0.58,2025-06-21 20:48:51
587,587_9148,Old,204,3,0.67,2025-06-06 14:10:39
588,588_6834,Old,188,8,0.53,2025-06-25 19:23:26
588,588_4336,New,205,3,0.68,2025-06-25 20:32:05
588,588_8166,New,301,5,0.75,2025-06-01 21:27:33
589,589_4083,Old,218,4,0.58,2025-06-08 09:18:32
589,589_9964,New,258,10,0.72,2025-06-11 06:05:30
589,589_3288,New,302,11,0.75,2025-06-30 13:46:44
589,589_3656,New,210,7,0.79,2025-06-27 00:54:22
590,590_7121,New,249,4,0.8,2025-06-05 03:06:53
591,591_9323,New,254,2,0.62,2025-06-09 06:42:09
592,592_2785,New,206,12,0.61,2025-06-03 18:20:34
592,592_4651,New,281,6,0.9,2025-06-16 16:50:06
592,592_6402,Old,237,7,0.41,2025-06-25 04:35:24
592,592_6353,New,259,10,0.6,2025-06-06 05:01:38
593,593_6257,New,276,4,0.64,2025-06-12 21:15:48
594,594_6202,New,203,6,0.87,2025-06-28 16:36:51
594,594_3850,Old,181,7,0.41,2025-06-03 13:50:27
594,594_3543,New,243,10,0.64,2025-06-28 10:04:33
594,594_8503,Old,241,9,0.52,2025-06-25 17:28:23
595,595_9948,New,283,6,0.78,2025-06-27 19:12:18
595,595_7705,Old,187,5,0.52,2025-06-07 06:24:19
595,595_6792,New,167,8,0.87,2025-06-03 11:37:57
595,595_2461,New,202,8,0.71,2025-06-07 11:53:02
596,596_4016,Old,276,4,0.63,2025-06-27 06:21:28
596,596_6214,New,288,7,0.71,2025-06-14 07:53:18
596,596_3864,New,329,6,0.89,2025-06-26 02:59:55
596,596_3919,Old,232,5,0.59,2025-06-22 23:14:10
597,597_5734,Old,267,7,0.5,2025-06-14 21:25:56
598,598_5588,Old,311,7,0.45,2025-06-17 19:51:52
598,598_1547,New,185,5,0.77,2025-06-17 08:07:12
598,598_4950,New,179,5,0.74,2025-06-16 03:41:24
599,599_1259,Old,244,7,0.56,2025-06-09 17:23:50
599,599_2582,Old,253,3,0.42,2025-06-23 09:36:14
599,599_8228,New,231,8,0.69,2025-06-21 17:08:22
599,599_6239,Old,215,6,0.51,2025-06-22 18:05:39
600,600_9407,New,284,4,0.71,2025-06-15 17:41:23
600,600_4421,Old,177,6,0.41,2025-06-24 20:34:41
601,601_8660,New,250,6,0.8,2025-06-20 09:21:48
602,602_1488,Old,208,4,0.57,2025-06-17 02:09:47
602,602_8117,Old,276,5,0.63,2025-06-08 19:18:01
602,602_8826,New,300,11,0.7,2025-06-07 07:58:38
602,602_1409,Old,60,3,0.49,2025-06-29 15:00:00
603,603_2842,Old,178,6,0.41,2025-06-19 02:20:21
603,603_4825,New,259,2,0.7,2025-06-24 21:26:50
603,603_7034,Old,164,3,0.59,2025-06-11 08:29:56
603,603_5444,Old,293,1,0.57,2025-06-08 15:00:04
604,604_7779,Old,304,5,0.55,2025-06-23 15:26:51
604,604_1495,Old,250,3,0.69,2025-06-20 17:22:20
605,605_8734,New,243,8,0.74,2025-06-19 20:21:14
605,605_5198,Old,150,7,0.64,2025-06-04 19:15:08
605,605_6110,New,273,4,0.66,2025-06-29 15:48:07
606,606_8108,Old,191,11,0.48,2025-06-11 03:26:05
606,606_4748,Old,188,8,0.51,2025-06-02 21:12:14
606,606_3367,New,203,5,0.6,2025-06-05 11:04:15
607,607_6562,New,271,2,0.79,2025-06-08 17:48:57
607,607_3193,Old,162,2,0.56,2025-06-28 04:22:55
607,607_3309,New,245,12,0.73,2025-06-07 18:45:20
608,608_3542,New,333,8,0.71,2025-06-14 10:33:42
608,608_4087,New,221,8,0.69,2025-06-12 18:18:06
608,608_1875,New,304,9,0.62,2025-06-06 18:27:28
608,608_2237,New,293,5,0.61,2025-06-28 10:20:13
609,609_7656,Old,187,6,0.63,2025-06-15 16:17:28
609,609_4468,New,287,7,0.82,2025-06-19 02:58:35
609,609_7739,New,213,5,0.63,2025-06-17 09:10:59
609,609_5336,New,228,8,0.78,2025-06-19 15:48:22
610,610_4229,Old,235,3,0.58,2025-06-28 22:35:14
610,610_7214,Old,192,4,0.46,2025-06-13 04:13:43
610,610_4080,Old,199,3,0.63,2025-06-28 09:13:55
610,610_9025,New,370,5,0.88,2025-06-07 19:06:53
611,611_7697,Old,222,3,0.61,2025-06-08 15:08:33
612,612_4181,New,189,6,0.89,2025-06-02 04:04:01
612,612_5586,Old,166,5,0.59,2025-06-04 15:07:35
613,613_7135,Old,228,7,0.51,2025-06-02 14:38:47
613,613_2040,Old,196,5,0.45,2025-06-11 03:09:51
613,613_3131,New,226,8,0.83,2025-06-25 05:45:09
613,613_5311,New,291,2,0.84,2025-06-24 09:23:52
614,614_5501,Old,210,2,0.54,2025-06-03 10:27:36
614,614_3882,New,247,5,0.83,2025-06-06 03:14:15
615,615_8390,Old,115,3,0.54,2025-06-26 03:38:31
615,615_4051,Old,227,1,0.43,2025-06-26 07:17:49
616,616_4266,New,356,1,0.83,2025-06-10 17:17:55
616,616_3226,Old,246,3,0.48,2025-06-05 17:55:32
616,616_5979,New,247,5,0.62,2025-06-20 05:12:58
617,617_5194,New,325,11,0.78,2025-06-13 12:53:38
618,618_2175,Old,143,4,0.68,2025-06-12 18:12:19
618,618_7986,New,208,6,0.8,2025-06-23 17:24:20
618,618_9334,New,261,3,0.78,2025-06-03 10:45:08
618,618_7902,New,272,9,0.64,2025-06-30 16:21:05
619,619_9017,New,265,10,0.84,2025-06-11 14:12:09
619,619_7285,New,220,6,0.62,2025-06-02 11:47:14
619,619_3983,New,239,9,0.8,2025-06-14 20:47:38
620,620_8907,New,257,9,0.85,2025-06-13 07:12:57
620,620_5075,New,338,2,0.61,2025-06-11 16:28:39
620,620_2493,Old,281,7,0.58,2025-06-01 21:52:39
621,621_6300,New,207,2,0.67,2025-06-07 22:08:22
621,621_5757,New,169,12,0.86,2025-06-03 23:14:30
621,621_4709,Old,240,7,0.59,2025-06-13 20:47:52
621,621_3595,Old,183,4,0.62,2025-06-22 07:16:54
622,622_7958,Old,148,3,0.44,2025-06-03 11:25:08
622,622_6825,New,258,2,0.78,2025-06-14 08:47:47
623,623_2098,New,126,4,0.88,2025-06-02 05:43:51
623,623_6461,New,205,8,0.82,2025-06-02 09:00:21
623,623_9621,Old,322,5,0.42,2025-06-26 06:13:39
624,624_5714,New,190,8,0.72,2025-06-10 12:01:53
624,624_7066,New,227,3,0.78,2025-06-16 18:46:19
625,625_7512,New,286,8,0.86,2025-06-16 00:28:22
626,626_5780,Old,191,6,0.62,2025-06-21 10:45:15
626,626_4711,Old,241,1,0.57,2025-06-24 12:11:29
627,627_7941,New,291,5,0.85,2025-06-22 03:32:42
628,628_8098,New,272,2,0.88,2025-06-21 09:29:15
628,628_8102,New,237,3,0.61,2025-06-08 03:43:02
629,629_8556,Old,173,6,0.63,2025-06-09 08:17:32
629,629_9784,Old,325,6,0.69,2025-06-20 13:34:03
629,629_3485,Old,224,5,0.49,2025-06-20 15:16:18
630,630_4426,New,323,3,0.7,2025-06-17 08:55:30
630,630_7052,New,321,6,0.82,2025-06-16 02:49:48
630,630_2705,New,214,8,0.77,2025-06-14 07:51:08
631,631_1124,Old,263,1,0.46,2025-06-02 13:18:18
632,632_2654,New,187,3,0.75,2025-06-10 12:56:58
632,632_6060,New,249,4,0.89,2025-06-07 07:10:26
632,632_3976,New,314,12,0.72,2025-06-20 08:53:15
632,632_7534,Old,228,8,0.54,2025-06-10 01:14:22
633,633_4978,Old,270,5,0.44,2025-06-30 09:40:04
634,634_7447,Old,256,2,0.5,2025-06-08 06:26:13
635,635_8749,Old,187,5,0.58,2025-06-28 13:48:09
635,635_1188,Old,189,3,0.42,2025-06-18 16:31:36
636,636_5261,New,289,10,0.63,2025-06-09 02:29:42
636,636_7200,Old,191,7,0.53,2025-06-15 20:06:39
637,637_3797,Old,256,7,0.65,2025-06-19 05:05:32
638,638_9868,New,363,5,0.8,2025-06-23 22:05:25
638,638_7453,New,260,7,0.87,2025-06-17 05:58:08
638,638_9638,Old,212,6,0.52,2025-06-28 23:54:23
639,639_7444,Old,264,6,0.66,2025-06-14 21:48:03
639,639_6521,New,252,6,0.72,2025-06-28 12:16:49
640,640_6361,New,266,4,0.72,2025-06-15 05:20:32
640,640_1333,New,255,5,0.87,2025-06-24 14:54:45
640,640_3559,Old,223,1,0.49,2025-06-17 04:35:45
640,640_1026,Old,187,5,0.55,2025-06-24 21:34:00
641,641_2986,Old,195,9,0.61,2025-06-25 16:04:07
641,641_7884,Old,305,3,0.5,2025-06-19 03:42:27
642,642_4606,Old,394,6,0.67,2025-06-05 00:43:54
642,642_7635,New,253,2,0.66,2025-06-22 01:25:01
643,643_7886,New,311,8,0.65,2025-06-07 07:12:50
643,643_3162,Old,257,5,0.67,2025-06-26 04:58:13
643,643_1536,Old,211,6,0.53,2025-06-10 05:11:43
643,643_8242,Old,209,7,0.48,2025-06-22 06:14:49
644,644_1030,New,256,3,0.89,2025-06-29 16:08:18
645,645_6310,New,241,9,0.72,2025-06-05 10:12:47
645,645_3640,New,202,3,0.88,2025-06-12 16:43:06
645,645_9628,Old,233,4,0.43,2025-06-30 22:45:12
645,645_3334,Old,315,4,0.52,2025-06-09 05:28:53
646,646_3784,New,202,9,0.78,2025-06-14 21:22:22
647,647_5807,New,308,4,0.82,2025-06-22 08:30:59
648,648_8038,New,207,8,0.76,2025-06-22 13:45:43
649,649_3082,New,241,7,0.87,2025-06-07 02:12:31
649,649_5113,Old,221,4,0.5,2025-06-13 17:53:37
649,649_6782,New,191,6,0.85,2025-06-07 23:31:33
649,649_4405,New,358,5,0.73,2025-06-26 09:26:46
650,650_5616,Old,225,4,0.44,2025-06-13 15:31:04
651,651_7051,New,326,4,0.73,2025-06-25 00:12:20
651,651_1368,Old,255,4,0.5,2025-06-16 21:37:40
651,651_7446,New,265,6,0.79,2025-06-20 08:38:19
652,652_8288,New,267,8,0.6,2025-06-01 02:42:07
652,652_9048,New,282,3,0.86,2025-06-27 18:18:24
652,652_5357,Old,290,3,0.66,2025-06-10 07:22:13
652,652_2352,Old,214,6,0.53,2025-06-13 08:26:48
653,653_4293,New,247,8,0.63,2025-06-03 18:08:25
653,653_2420,Old,238,4,0.66,2025-06-17 04:10:38
653,653_9052,New,278,5,0.61,2025-06-09 14:06:39
654,654_5923,Old,268,6,0.67,2025-06-27 21:02:39
655,655_4267,New,317,8,0.9,2025-06-18 13:37:41
655,655_1715,New,223,7,0.69,2025-06-14 07:17:34
656,656_3057,Old,281,3,0.56,2025-06-02 07:25:22
657,657_9609,New,437,6,0.74,2025-06-11 05:20:08
657,657_6922,New,212,6,0.67,2025-06-24 16:50:40
657,657_2654,New,382,6,0.84,2025-06-16 23:54:50
658,658_1832,Old,223,3,0.48,2025-06-03 15:17:41
658,658_5934,Old,257,7,0.69,2025-06-26 05:36:05
658,658_3403,New,312,9,0.65,2025-06-09 05:25:12
659,659_3156,New,213,7,0.72,2025-06-28 20:50:00
659,659_4991,Old,137,4,0.53,2025-06-01 00:32:59
659,659_3846,New,308,1,0.8,2025-06-02 01:50:12
659,659_2378,New,286,9,0.7,2025-06-09 07:26:03
660,660_1062,New,351,5,0.9,2025-06-16 01:40:22
660,660_2401,Old,214,5,0.6,2025-06-23 16:35:50
661,661_8013,Old,214,6,0.62,2025-06-13 20:55:04
661,661_6109,New,289,6,0.63,2025-06-24 07:47:35
661,661_7795,New,351,8,0.65,2025-06-10 16:54:49
661,661_4447,Old,217,6,0.56,2025-06-27 20:22:48
662,662_7815,Old,158,4,0.49,2025-06-16 04:53:59
662,662_6892,New,255,5,0.75,2025-06-02 16:57:12
662,662_1027,Old,303,6,0.69,2025-06-15 00:04:59
663,663_5698,Old,244,4,0.67,2025-06-24 23:36:02
664,664_3227,New,356,6,0.81,2025-06-18 23:06:40
664,664_3941,Old,190,5,0.66,2025-06-29 03:37:08
665,665_8493,New,237,1,0.61,2025-06-18 07:03:57
666,666_7707,Old,184,5,0.5,2025-06-01 01:16:29
667,667_2634,Old,215,7,0.5,2025-06-08 20:27:49
667,667_1077,Old,194,3,0.54,2025-06-16 17:24:05
668,668_2502,Old,230,5,0.42,2025-06-13 16:38:37
668,668_9333,New,181,9,0.72,2025-06-24 22:29:55
668,668_8726,Old,237,6,0.57,2025-06-28 05:19:28
668,668_9312,Old,253,4,0.6,2025-06-14 17:44:05
669,669_6834,Old,153,5,0.7,2025-06-10 20:15:34
670,670_4255,Old,139,8,0.57,2025-06-02 06:24:52
670,670_7799,New,342,6,0.79,2025-06-20 03:26:17
670,670_9868,Old,206,3,0.57,2025-06-14 20:47:19
671,671_5597,Old,191,4,0.51,2025-06-25 12:57:15
672,672_9989,Old,310,8,0.48,2025-06-01 15:23:22
672,672_6491,Old,222,8,0.45,2025-06-11 22:26:41
673,673_7381,Old,158,3,0.56,2025-06-14 22:53:53
673,673_1338,New,272,9,0.71,2025-06-30 02:18:32
674,674_9197,Old,226,3,0.42,2025-06-11 23:32:47
674,674_6096,Old,260,5,0.6,2025-06-03 17:17:43
675,675_2722,New,260,5,0.78,2025-06-04 09:24:45
675,675_2834,New,170,4,0.68,2025-06-18 16:04:08
675,675_9432,Old,167,7,0.58,2025-06-13 17:38:14
675,675_2011,Old,265,7,0.43,2025-06-04 12:12:31
676,676_5037,Old,179,3,0.47,2025-06-19 11:17:09
677,677_7548,Old,309,7,0.61,2025-06-12 09:43:26
677,677_8326,New,231,4,0.81,2025-06-22 22:06:07
677,677_5337,New,280,3,0.73,2025-06-03 18:52:49
677,677_9808,New,288,9,0.85,2025-06-12 07:02:58
678,678_2360,Old,221,4,0.43,2025-06-22 06:29:53
678,678_8000,New,283,6,0.66,2025-06-27 01:59:26
678,678_6182,New,212,6,0.75,2025-06-09 18:36:47
678,678_2256,Old,190,5,0.63,2025-06-08 20:42:34
679,679_8634,New,306,4,0.75,2025-06-16 08:13:36
679,679_2030,New,315,11,0.63,2025-06-21 08:32:51
680,680_5535,Old,165,6,0.45,2025-06-16 04:56:52
680,680_3147,New,360,7,0.69,2025-06-29 15:00:26
681,681_5105,New,270,5,0.83,2025-06-15 04:10:29
681,681_7257,Old,187,9,0.57,2025-06-20 19:24:02
681,681_9700,Old,179,8,0.49,2025-06-20 03:39:37
681,681_8227,Old,216,3,0.42,2025-06-25 19:15:17
682,682_1951,Old,185,7,0.55,2025-06-04 07:23:21
683,683_6601,Old,275,3,0.46,2025-06-13 05:11:41
683,683_5490,New,214,11,0.61,2025-06-22 01:51:28
683,683_1717,Old,168,2,0.49,2025-06-10 04:49:50
684,684_2455,Old,267,5,0.62,2025-06-02 10:31:19
684,684_1400,New,249,7,0.72,2025-06-28 21:43:41
684,684_7629,Old,200,5,0.47,2025-06-12 09:01:32
684,684_1683,Old,254,4,0.68,2025-06-23 05:27:51
685,685_6909,New,352,5,0.86,2025-06-06 13:49:50
686,686_3333,Old,165,6,0.6,2025-06-19 20:37:00
686,686_9454,New,247,8,0.81,2025-06-08 07:39:34
687,687_8048,New,289,3,0.74,2025-06-11 19:47:41
687,687_6091,New,222,3,0.67,2025-06-07 03:17:29
688,688_1176,Old,264,8,0.67,2025-06-18 14:15:27
689,689_4958,Old,237,5,0.58,2025-06-25 08:39:31
689,689_8700,Old,311,5,0.68,2025-06-15 09:04:11
689,689_5722,Old,255,6,0.49,2025-06-15 01:49:41
690,690_5255,New,315,9,0.77,2025-06-04 17:59:27
690,690_6149,New,240,3,0.88,2025-06-18 14:54:55
691,691_7087,New,270,8,0.83,2025-06-22 01:27:01
691,691_9601,Old,202,2,0.5,2025-06-06 14:41:40
692,692_1351,New,213,7,0.67,2025-06-29 22:41:03
692,692_2190,New,300,6,0.67,2025-06-12 01:23:52
693,693_2042,Old,132,6,0.51,2025-06-05 10:53:14
694,694_5610,Old,256,7,0.64,2025-06-23 10:12:57
694,694_7332,New,343,4,0.6,2025-06-12 22:23:51
694,694_9120,Old,280,5,0.46,2025-06-05 06:01:47
694,694_5935,New,254,6,0.85,2025-06-16 08:30:20
695,695_8906,Old,209,9,0.58,2025-06-15 19:57:23
695,695_5388,Old,294,9,0.64,2025-06-17 09:58:16
696,696_2659,Old,153,5,0.65,2025-06-28 10:17:49
696,696_3605,New,227,6,0.61,2025-06-11 19:52:43
696,696_3367,New,200,6,0.72,2025-06-16 16:32:19
696,696_1641,New,288,9,0.69,2025-06-28 23:01:06
697,697_2946,Old,177,6,0.56,2025-06-21 16:28:57
697,697_7144,Old,248,3,0.62,2025-06-17 19:09:36
697,697_2933,Old,224,5,0.44,2025-06-01 00:25:45
698,698_4897,New,228,6,0.62,2025-06-20 12:40:12
698,698_4724,New,369,5,0.81,2025-06-30 14:37:39
699,699_6870,Old,231,9,0.45,2025-06-22 08:44:40
699,699_2508,New,264,4,0.85,2025-06-15 09:06:37
700,700_5173,Old,219,5,0.69,2025-06-05 07:52:16
700,700_2693,New,246,6,0.81,2025-06-23 22:18:20
700,700_2444,Old,196,5,0.66,2025-06-05 16:04:32
701,701_5940,Old,293,1,0.5,2025-06-27 18:14:21
701,701_6229,Old,197,4,0.45,2025-06-30 10:27:56
702,702_8537,New,267,7,0.79,2025-06-17 07:53:52
702,702_6599,Old,153,3,0.57,2025-06-04 01:50:42
702,702_3947,New,270,10,0.8,2025-06-12 14:33:30
702,702_3988,New,163,11,0.73,2025-06-25 11:33:33
703,703_3244,Old,196,7,0.66,2025-06-26 12:53:36
704,704_8039,Old,235,8,0.41,2025-06-22 14:16:53
704,704_9742,Old,234,7,0.67,2025-06-18 11:18:41
704,704_1434,Old,270,7,0.43,2025-06-13 06:54:26
704,704_4017,Old,228,3,0.52,2025-06-24 21:18:39
705,705_2972,New,331,1,0.78,2025-06-08 16:56:25
706,706_5515,New,187,5,0.87,2025-06-08 21:11:45
707,707_4768,Old,199,8,0.48,2025-06-16 03:02:11
707,707_3444,Old,233,4,0.51,2025-06-24 05:01:17
707,707_2461,New,299,5,0.86,2025-06-02 14:56:36
707,707_2806,Old,225,6,0.58,2025-06-10 07:11:35
708,708_9779,New,317,9,0.81,2025-06-15 18:59:17
708,708_7611,New,301,8,0.84,2025-06-24 14:40:14
708,708_5784,Old,214,5,0.49,2025-06-15 22:18:10
708,708_2903,Old,286,4,0.67,2025-06-12 13:33:13
709,709_1981,Old,252,2,0.5,2025-06-12 17:44:08
709,709_8534,New,296,1,0.69,2025-06-12 22:42:34
709,709_1360,New,264,6,0.61,2025-06-26 12:16:29
709,709_2055,Old,248,4,0.5,2025-06-08 15:05:46
710,710_8267,Old,216,9,0.41,2025-06-07 00:23:15
710,710_5150,New,268,9,0.63,2025-06-05 14:28:39
710,710_5314,Old,221,3,0.48,2025-06-24 01:06:01
710,710_7051,Old,215,4,0.69,2025-06-26 09:49:42
711,711_3157,Old,264,4,0.64,2025-06-06 04:58:48
711,711_4080,Old,280,6,0.44,2025-06-29 03:21:33
711,711_5329,Old,175,7,0.67,2025-06-17 22:17:18
712,712_7260,Old,261,5,0.49,2025-06-08 12:37:37
712,712_3407,New,272,2,0.87,2025-06-25 02:13:06
713,713_4135,Old,144,4,0.48,2025-06-29 07:25:26
714,714_5315,New,291,12,0.76,2025-06-02 21:43:16
714,714_3341,New,313,5,0.89,2025-06-16 14:53:05
